date,symbol,log_return_pred,log_return_actual,signal,strategy_return,position_change,transaction_cost,net_return,cumulative_return
2016-07-19,763001,-0.00065100053,0.0,0,0.0,1.0,0.001,-0.001,2.5179787289589887e-17
2016-07-20,763001,-0.0037340783,,0,,0.0,0.0,,
2016-07-21,763001,-0.00015788374,,0,,0.0,0.0,,
2016-07-22,763001,-0.00040943024,0.0,0,0.0,0.0,0.0,0.0,2.5179787289589887e-17
2016-07-26,763001,0.002636795,-0.017045867272988496,1,-0.017045867272988496,1.0,0.001,-0.018045867272988497,2.4725396190199866e-17
2016-07-27,763001,-0.0007417054,0.0170458672729886,0,0.0,1.0,0.001,-0.001,2.4700670794009667e-17
2016-07-28,763001,-0.00038449786,0.01398624197473987,0,0.0,0.0,0.0,0.0,2.4700670794009667e-17
2016-07-29,763001,0.0002057638,-0.013986241974739952,1,-0.013986241974739952,1.0,0.001,-0.014986241974739953,2.4330500564552247e-17
2016-08-01,763001,-0.0003136223,0.01398624197473987,0,0.0,1.0,0.001,-0.001,2.4306170063987694e-17
2016-08-02,763001,-8.737069e-06,0.011049836186584935,0,0.0,0.0,0.0,0.0,2.4306170063987694e-17
2016-08-03,763001,0.00020857342,0.0,1,0.0,1.0,0.001,-0.001,2.4281863893923707e-17
2016-08-04,763001,-0.0025284907,,0,,1.0,0.001,,
2016-08-05,763001,-0.004900266,,0,,0.0,0.0,,
2016-08-08,763001,-0.00055816036,,0,,0.0,0.0,,
2016-08-09,763001,0.0002879483,-0.002781642961876914,1,-0.002781642961876914,1.0,0.001,-0.003781642961876914,2.4190038554228e-17
2016-08-10,763001,-5.271658e-05,0.0027816429618767705,0,0.0,1.0,0.001,-0.001,2.416584851567377e-17
2016-08-11,763001,-0.0043823477,,0,,0.0,0.0,,
2016-08-12,763001,-0.0006863069,,0,,0.0,0.0,,
2016-08-15,763001,0.0006178389,,1,,1.0,0.001,,
2016-08-16,763001,-0.0042837667,0.01398624197473987,0,0.0,1.0,0.001,-0.001,2.4141682667158096e-17
2016-08-17,763001,-0.0013569591,0.0,0,0.0,0.0,0.0,0.0,2.4141682667158096e-17
2016-08-18,763001,-0.0017934977,,0,,0.0,0.0,,
2016-08-19,763001,0.0055742166,,1,,1.0,0.001,,
2016-08-22,763001,-0.0057481453,0.02817087696669644,0,0.0,1.0,0.001,-0.001,2.4117540984490937e-17
2016-08-23,763001,0.0046820575,-0.028170876966696335,1,-0.028170876966696335,1.0,0.001,-0.029170876966696336,2.3414011163693098e-17
2016-08-24,763001,-0.0061317673,0.025389234004819378,0,0.0,1.0,0.001,-0.001,2.3390597152529405e-17
2016-08-25,763001,0.0004631955,-0.0027894020875785254,1,-0.0027894020875785254,1.0,0.001,-0.0037894020875785255,2.3301960774849903e-17
2016-08-26,763001,0.00027113117,0.0055710450494554295,1,0.0055710450494554295,0.0,0.0,0.0055710450494554295,2.3431777048067236e-17
2016-08-29,763001,-0.00197972,0.0,0,0.0,1.0,0.001,-0.001,2.3408345271019167e-17
2016-08-30,763001,-0.00059525145,0.0,0,0.0,0.0,0.0,0.0,2.3408345271019167e-17
2016-08-31,763001,-0.00083879184,-0.002781642961876914,0,-0.0,0.0,0.0,-0.0,2.3408345271019167e-17
2016-09-01,763001,0.016883492,-0.02825046628585162,1,-0.02825046628585162,1.0,0.001,-0.02925046628585162,2.2723640256861647e-17
2016-09-02,763001,0.0020670493,0.02546106419827309,1,0.02546106419827309,0.0,0.0,0.02546106419827309,2.3302208320260063e-17
2016-09-05,763001,0.0006472039,0.008344971932180468,1,0.008344971932180468,0.0,0.0,0.008344971932180468,2.3496664594650455e-17
2016-09-06,763001,-5.068042e-05,0.0,0,0.0,1.0,0.001,-0.001,2.3473167930055804e-17
2016-09-07,763001,0.0025289033,0.0,1,0.0,1.0,0.001,-0.001,2.344969476212575e-17
2016-09-08,763001,0.0029281776,0.021918685707646275,1,0.021918685707646275,0.0,0.0,0.021918685707646275,2.3963681251557022e-17
2016-09-09,763001,-0.0009911935,0.024097551579060524,0,0.0,1.0,0.001,-0.001,2.3939717570305465e-17
2016-09-14,763001,-0.010446567,,0,,0.0,0.0,,
2016-09-15,763001,-0.0011015334,,0,,0.0,0.0,,
2016-09-16,763001,-0.004807362,0.0026420094628387975,0,0.0,0.0,0.0,0.0,2.3939717570305465e-17
2016-09-19,763001,0.0001895953,-0.007947061692531945,1,-0.007947061692531945,1.0,0.001,-0.008947061692531944,2.3725527440302153e-17
2016-09-20,763001,-0.0073065865,0.0,0,0.0,1.0,0.001,-0.001,2.370180191286185e-17
2016-09-21,763001,0.003876033,-0.029691789807402925,1,-0.029691789807402925,1.0,0.001,-0.030691789807402926,2.2974351190495596e-17
2016-09-22,763001,-0.001430372,0.013605652055778678,0,0.0,1.0,0.001,-0.001,2.29513768393051e-17
2016-09-23,763001,0.0006799509,-0.008141157583699885,1,-0.008141157583699885,1.0,0.001,-0.009141157583699884,2.2741574686854133e-17
2016-09-26,763001,-0.00070851337,0.0027210901143608075,0,0.0,1.0,0.001,-0.001,2.271883311216728e-17
2016-09-27,763001,-0.00043162913,0.005420067469339113,0,0.0,0.0,0.0,0.0,2.271883311216728e-17
2016-09-28,763001,-0.0041412925,,0,,0.0,0.0,,
2016-09-29,763001,0.00020559071,,1,,1.0,0.001,,
2016-09-30,763001,0.0028764438,0.0,1,0.0,0.0,0.0,0.0,2.271883311216728e-17
2016-10-04,763001,-0.00013056856,0.00276625349289011,0,0.0,1.0,0.001,-0.001,2.269611427905511e-17
2016-10-05,763001,0.0003680562,0.008253141756720482,1,0.008253141756720482,1.0,0.001,0.007253141756720482,2.2860732413247827e-17
2016-10-06,763001,0.0007618688,-0.011019395249610538,1,-0.011019395249610538,0.0,0.0,-0.011019395249610538,2.2608820967090667e-17
2016-10-07,763001,2.0087244e-05,0.00276625349289011,1,0.00276625349289011,0.0,0.0,0.00276625349289011,2.267136269706101e-17
2016-10-10,763001,0.0042853765,0.02724964244737554,1,0.02724964244737554,0.0,0.0,0.02724964244737554,2.328914922435069e-17
2016-10-11,763001,0.0012219338,0.02127739844728488,1,0.02127739844728488,0.0,0.0,0.02127739844728488,2.378468173189548e-17
2016-10-12,763001,0.000480264,0.033638359148829775,1,0.033638359148829775,0.0,0.0,0.033638359148829775,2.4584759398233593e-17
2016-10-13,763001,-0.002717663,-0.01797224240443048,0,-0.0,1.0,0.001,-0.001,2.456017463883536e-17
2016-10-14,763001,-0.003492208,-0.0025940351770465356,0,-0.0,0.0,0.0,-0.0,2.456017463883536e-17
2016-10-17,763001,0.0021245882,-0.02365419089788983,1,-0.02365419089788983,1.0,0.001,-0.02465419089788983,2.3954663404804e-17
2016-10-18,763001,-0.0008461683,0.00794706169253194,0,0.0,1.0,0.001,-0.001,2.3930708741399198e-17
2016-10-19,763001,0.00012605095,0.015707129205357877,1,0.015707129205357877,1.0,0.001,0.014707129205357876,2.428266076683474e-17
2016-10-20,763001,-9.488653e-05,0.015464225697581553,0,0.0,1.0,0.001,-0.001,2.4258378106067906e-17
2016-10-21,763001,-0.0025702706,0.005102051883895552,0,0.0,0.0,0.0,0.0,2.4258378106067906e-17
2016-10-24,763001,-0.001967366,-0.0025477720787987755,0,-0.0,0.0,0.0,-0.0,2.4258378106067906e-17
2016-10-25,763001,0.0005576504,-0.012837146760680719,1,-0.012837146760680719,1.0,0.001,-0.013837146760680718,2.392271136803816e-17
2016-10-26,763001,-0.00025761075,0.010282866955584056,0,0.0,1.0,0.001,-0.001,2.3898788656670122e-17
2016-10-27,763001,-0.00078016083,0.0,0,0.0,0.0,0.0,0.0,2.3898788656670122e-17
2016-10-28,763001,-0.0030471587,0.0,0,0.0,0.0,0.0,0.0,2.3898788656670122e-17
2016-10-31,763001,0.0032370624,-0.023286951378790652,1,-0.023286951378790652,1.0,0.001,-0.024286951378790653,2.331835993855358e-17
2016-11-01,763001,-0.0009461078,0.01558473101669833,0,0.0,1.0,0.001,-0.001,2.3295041578615026e-17
2016-11-02,763001,-0.0004252438,-0.005167970158442561,0,-0.0,0.0,0.0,-0.0,2.3295041578615026e-17
2016-11-03,763001,0.00010848016,-0.0025940351770465356,1,-0.0025940351770465356,1.0,0.001,-0.0035940351770465356,2.3211318379730723e-17
2016-11-04,763001,0.00016943646,0.0,1,0.0,0.0,0.0,0.0,2.3211318379730723e-17
2016-11-07,763001,0.00056837907,0.002594035177046528,1,0.002594035177046528,0.0,0.0,0.002594035177046528,2.3271529356113372e-17
2016-11-08,763001,-0.0033475698,0.02304839543629109,0,0.0,1.0,0.001,-0.001,2.3248257826757257e-17
2016-11-09,763001,2.0755939e-05,-0.015306421282675545,1,-0.015306421282675545,1.0,0.001,-0.016306421282675544,2.2869161940545894e-17
2016-11-10,763001,-5.0997525e-05,0.0,0,0.0,1.0,0.001,-0.001,2.284629277860535e-17
2016-11-11,763001,-0.00065332226,-0.0025740039951728773,0,-0.0,0.0,0.0,-0.0,2.284629277860535e-17
2016-11-14,763001,0.00033788497,-0.007762005335489189,1,-0.007762005335489189,1.0,0.001,-0.008762005335489188,2.264611343938306e-17
2016-11-15,763001,0.00096580305,0.0,1,0.0,0.0,0.0,0.0,2.264611343938306e-17
2016-11-16,763001,-0.0018562262,0.012903404835907782,0,0.0,1.0,0.001,-0.001,2.2623467325943677e-17
2016-11-17,763001,-0.0009821978,-0.0025673955052458097,0,-0.0,0.0,0.0,-0.0,2.2623467325943677e-17
2016-11-18,763001,-0.00061093376,0.015306421282675507,0,0.0,0.0,0.0,0.0,2.2623467325943677e-17
2016-11-21,763001,-0.004654348,,0,,0.0,0.0,,
2016-11-22,763001,0.002688621,,1,,1.0,0.001,,
2016-11-23,763001,-0.005165997,0.017926216268151895,0,0.0,1.0,0.001,-0.001,2.2600843858617733e-17
2016-11-24,763001,0.00013335151,-0.010204170174241736,1,-0.010204170174241736,1.0,0.001,-0.011204170174241735,2.2347620157944315e-17
2016-11-25,763001,0.00023477667,0.022814677766171482,1,0.022814677766171482,0.0,0.0,0.022814677766171482,2.2857473910688614e-17
2016-11-28,763001,0.0009334657,0.0025031302181184748,1,0.0025031302181184748,0.0,0.0,0.0025031302181184748,2.2914689144344312e-17
2016-11-29,763001,4.200174e-05,0.022250608934819723,1,0.022250608934819723,0.0,0.0,0.022250608934819723,2.342455493135808e-17
2016-11-30,763001,0.0004922106,0.0024420036555515873,1,0.0024420036555515873,0.0,0.0,0.0024420036555515873,2.3481757780130127e-17
2016-12-01,763001,-0.00062713254,-0.0024420036555517443,0,-0.0,1.0,0.001,-0.001,2.3458276022349998e-17
2016-12-02,763001,0.00019712854,-0.01975372873623254,1,-0.01975372873623254,1.0,0.001,-0.02075372873623254,2.2971429325162478e-17
2016-12-05,763001,-0.0018073366,0.007453450654580972,0,0.0,1.0,0.001,-0.001,2.2948457895837314e-17
2016-12-06,763001,-0.0018905967,-0.004962789342129125,0,-0.0,0.0,0.0,-0.0,2.2948457895837314e-17
2016-12-07,763001,0.00055200886,-0.004987541511038939,1,-0.004987541511038939,1.0,0.001,-0.005987541511038939,2.281105305157166e-17
2016-12-08,763001,4.1197905e-05,0.002496880198587146,1,0.002496880198587146,0.0,0.0,0.002496880198587146,2.286800951824505e-17
2016-12-09,763001,-0.0016640073,0.0,0,0.0,1.0,0.001,-0.001,2.2845141508726804e-17
2016-12-13,763001,-0.0001746722,-0.0024968801985871545,0,-0.0,0.0,0.0,-0.0,2.2845141508726804e-17
2016-12-14,763001,-0.0004663925,0.0,0,0.0,0.0,0.0,0.0,2.2845141508726804e-17
2016-12-15,763001,0.00033574208,0.0,1,0.0,1.0,0.001,-0.001,2.2822296367218077e-17
2016-12-16,763001,0.0004173585,0.0,1,0.0,0.0,0.0,0.0,2.2822296367218077e-17
2016-12-19,763001,0.00026248893,0.01242251999855711,1,0.01242251999855711,0.0,0.0,0.01242251999855711,2.310580680025284e-17
2016-12-20,763001,0.00018287948,0.019560525854493572,1,0.019560525854493572,0.0,0.0,0.019560525854493572,2.3557768531558116e-17
2016-12-21,763001,-0.0018222578,-0.00242424361150628,0,-0.0,1.0,0.001,-0.001,2.3534210763026558e-17
2016-12-22,763001,-0.0007559027,-0.004866189651173011,0,-0.0,0.0,0.0,-0.0,2.3534210763026558e-17
2016-12-23,763001,-0.002048501,0.004866189651172906,0,0.0,0.0,0.0,0.0,2.3534210763026558e-17
2016-12-26,763001,-0.0011654819,-0.002430134853291782,0,-0.0,0.0,0.0,-0.0,2.3534210763026558e-17
2016-12-27,763001,-0.00019107976,-0.0024360547978813383,0,-0.0,0.0,0.0,-0.0,2.3534210763026558e-17
2016-12-28,763001,-2.899323e-05,0.0,0,0.0,0.0,0.0,0.0,2.3534210763026558e-17
2016-12-29,763001,0.00013282552,0.0,1,0.0,1.0,0.001,-0.001,2.3510676552263532e-17
2016-12-30,763001,0.0019753217,0.0024360547978813426,1,0.0024360547978813426,0.0,0.0,0.0024360547978813426,2.3567949848680112e-17
2017-01-02,763001,-0.0087764375,0.007272759329079657,0,0.0,1.0,0.001,-0.001,2.3544381898831432e-17
2017-01-03,763001,3.732813e-07,-0.009708814126960938,1,-0.009708814126960938,1.0,0.001,-0.010708814126960939,2.3292249489342665e-17
2017-01-04,763001,-0.00011683495,0.0,0,0.0,1.0,0.001,-0.001,2.326895723985332e-17
2017-01-05,763001,0.002009489,-0.02469261259037141,1,-0.02469261259037141,1.0,0.001,-0.02569261259037141,2.2671116936107852e-17
2017-01-06,763001,-5.231805e-06,0.0,0,0.0,1.0,0.001,-0.001,2.2648445819171744e-17
2017-01-09,763001,-3.5959616e-05,0.0,0,0.0,0.0,0.0,0.0,2.2648445819171744e-17
2017-01-10,763001,-0.0023408814,0.0,0,0.0,0.0,0.0,0.0,2.2648445819171744e-17
2017-01-11,763001,-0.002476241,-0.01005033585350145,0,-0.0,0.0,0.0,-0.0,2.2648445819171744e-17
2017-01-12,763001,0.0006340285,-0.01526747213078842,1,-0.01526747213078842,1.0,0.001,-0.01626747213078842,2.2280012858002698e-17
2017-01-13,763001,-0.00012862115,0.0,0,0.0,1.0,0.001,-0.001,2.2257732845144696e-17
2017-01-16,763001,0.004697128,0.0,1,0.0,1.0,0.001,-0.001,2.223547511229955e-17
2017-01-17,763001,0.00027445614,0.007662872745569097,1,0.007662872745569097,0.0,0.0,0.007662872745569097,2.2405862728522372e-17
2017-01-18,763001,-0.00076846645,0.0,0,0.0,1.0,0.001,-0.001,2.238345686579385e-17
2017-01-19,763001,0.0003614668,-0.007662872745569137,1,-0.007662872745569137,1.0,0.001,-0.008662872745569136,2.2189551827359544e-17
2017-01-20,763001,3.2242246e-05,0.0,1,0.0,0.0,0.0,0.0,2.2189551827359544e-17
2017-01-23,763001,-9.769882e-05,0.0,0,0.0,1.0,0.001,-0.001,2.2167362275532186e-17
2017-01-24,763001,-0.0031449078,0.0,0,0.0,0.0,0.0,0.0,2.2167362275532186e-17
2017-01-25,763001,-0.0014629655,-0.0025673955052458097,0,-0.0,0.0,0.0,-0.0,2.2167362275532186e-17
2017-01-26,763001,-0.00067118276,0.0,0,0.0,0.0,0.0,0.0,2.2167362275532186e-17
2017-01-27,763001,-0.00765426,0.007682496172016211,0,0.0,0.0,0.0,0.0,2.2167362275532186e-17
2017-01-30,763001,-0.0015711529,-0.00768249617201617,0,-0.0,0.0,0.0,-0.0,2.2167362275532186e-17
2017-01-31,763001,0.0026553534,-0.01033600933066206,1,-0.01033600933066206,1.0,0.001,-0.011336009330662061,2.1916072849940588e-17
2017-02-01,763001,-0.0021748117,0.010336009330662073,0,0.0,1.0,0.001,-0.001,2.189415677709065e-17
2017-02-02,763001,6.979223e-05,-0.007741974153615509,1,-0.007741974153615509,1.0,0.001,-0.008741974153615509,2.1702758624430116e-17
2017-02-03,763001,0.00083733007,0.0,1,0.0,0.0,0.0,0.0,2.1702758624430116e-17
2017-02-06,763001,-0.0035590813,0.025576841789649776,0,0.0,1.0,0.001,-0.001,2.1681055865805686e-17
2017-02-07,763001,-0.00088353304,-0.01526747213078842,0,-0.0,0.0,0.0,-0.0,2.1681055865805686e-17
2017-02-08,763001,-0.00024475675,-0.0025673955052458097,0,-0.0,0.0,0.0,-0.0,2.1681055865805686e-17
2017-02-09,763001,-0.00061320903,0.0025673955052457334,0,0.0,0.0,0.0,0.0,2.1681055865805686e-17
2017-02-10,763001,-0.0018856591,0.0,0,0.0,0.0,0.0,0.0,2.1681055865805686e-17
2017-02-13,763001,0.00018034085,-0.012903404835907841,1,-0.012903404835907841,1.0,0.001,-0.01390340483590784,2.1379615368833457e-17
2017-02-14,763001,-0.0005192362,,0,,1.0,0.001,,
2017-02-15,763001,-0.0002586021,,0,,0.0,0.0,,
2017-02-16,763001,-0.00019482778,0.0,0,0.0,0.0,0.0,0.0,2.1379615368833457e-17
2017-02-17,763001,-0.0019224427,-0.0026281224062695806,0,-0.0,0.0,0.0,-0.0,2.1379615368833457e-17
2017-02-20,763001,-0.0007180481,-0.0026350476380050023,0,-0.0,0.0,0.0,-0.0,2.1379615368833457e-17
2017-02-21,763001,-0.0029817044,,0,,0.0,0.0,,
2017-02-22,763001,-0.0032128603,,0,,0.0,0.0,,
2017-02-23,763001,-0.0010287709,,0,,0.0,0.0,,
2017-02-24,763001,-0.0024541821,,0,,0.0,0.0,,
2017-02-27,763001,-0.0054275775,-0.0026350476380050023,0,-0.0,0.0,0.0,-0.0,2.1379615368833457e-17
2017-02-28,763001,-0.004994021,-0.010610179112015571,0,-0.0,0.0,0.0,-0.0,2.1379615368833457e-17
2017-03-01,763001,-0.0008419879,-0.005347606326595242,0,-0.0,0.0,0.0,-0.0,2.1379615368833457e-17
2017-03-02,763001,0.0009665088,-0.0026845653706688757,1,-0.0026845653706688757,1.0,0.001,-0.0036845653706688757,2.1300840778407234e-17
2017-03-03,763001,0.00032719597,0.029141134907499408,1,0.029141134907499408,0.0,0.0,0.029141134907499408,2.1921571453173965e-17
2017-03-06,763001,-0.0019531201,-0.0026143805740708207,0,-0.0,1.0,0.001,-0.001,2.189964988172079e-17
2017-03-07,763001,-1.0555501e-05,-0.005249355886143678,0,-0.0,0.0,0.0,-0.0,2.189964988172079e-17
2017-03-08,763001,0.001260502,0.0,1,0.0,1.0,0.001,-0.001,2.187775023183907e-17
2017-03-09,763001,3.0319643e-05,0.005249355886143745,1,0.005249355886143745,0.0,0.0,0.005249355886143745,2.1992594328794157e-17
2017-03-10,763001,-3.8073387e-05,0.0,0,0.0,1.0,0.001,-0.001,2.1970601734465362e-17
2017-03-13,763001,-0.0010889287,0.0,0,0.0,0.0,0.0,0.0,2.1970601734465362e-17
2017-03-14,763001,-0.0064858943,,0,,0.0,0.0,,
2017-03-15,763001,-0.0015103046,,0,,0.0,0.0,,
2017-03-16,763001,-3.6990597e-05,0.0,0,0.0,0.0,0.0,0.0,2.1970601734465362e-17
2017-03-17,763001,0.00073122216,0.0,1,0.0,1.0,0.001,-0.001,2.1948631132730897e-17
2017-03-21,763001,0.006967546,0.02838900326268611,1,0.02838900326268611,0.0,0.0,0.02838900326268611,2.2571730893569488e-17
2017-03-22,763001,-0.00016050143,0.017654935238720745,0,0.0,1.0,0.001,-0.001,2.254915916267592e-17
2017-03-23,763001,-0.0072079,0.0,0,0.0,0.0,0.0,0.0,2.254915916267592e-17
2017-03-24,763001,0.0015518293,-0.020202707317519466,1,-0.020202707317519466,1.0,0.001,-0.021202707317519467,2.2071055940693538e-17
2017-03-27,763001,-0.0017217856,0.007623925110659366,0,0.0,1.0,0.001,-0.001,2.2048984884752845e-17
2017-03-28,763001,0.0007316419,-0.012739025777429826,1,-0.012739025777429826,1.0,0.001,-0.013739025777429827,2.1746053313055067e-17
2017-03-29,763001,-0.0018045047,0.022814677766171482,0,0.0,1.0,0.001,-0.001,2.172430725974201e-17
2017-03-30,763001,-0.0035907677,0.0025031302181184748,0,0.0,0.0,0.0,0.0,2.172430725974201e-17
2017-03-31,763001,-0.002445531,0.0,0,0.0,0.0,0.0,0.0,2.172430725974201e-17
2017-04-03,763001,0.00034897143,-0.025317807984289897,1,-0.025317807984289897,1.0,0.001,-0.026317807984289898,2.1152571112688407e-17
2017-04-04,763001,-0.00047767456,0.0,0,0.0,1.0,0.001,-0.001,2.1131418541575718e-17
2017-04-05,763001,0.0014164809,-0.010309369658861213,1,-0.010309369658861213,1.0,0.001,-0.011309369658861212,2.0892435517872924e-17
2017-04-06,763001,-4.679216e-05,0.010309369658861287,0,0.0,1.0,0.001,-0.001,2.0871543082355052e-17
2017-04-07,763001,-0.00015846094,0.0,0,0.0,0.0,0.0,0.0,2.0871543082355052e-17
2017-04-10,763001,-0.00070276903,0.0,0,0.0,0.0,0.0,0.0,2.0871543082355052e-17
2017-04-11,763001,-0.001814141,0.020305266160745523,0,0.0,0.0,0.0,0.0,2.0871543082355052e-17
2017-04-12,763001,-0.0012223375,-0.007566240383315813,0,-0.0,0.0,0.0,-0.0,2.0871543082355052e-17
2017-04-13,763001,-0.00047516776,-0.010178204915756153,0,-0.0,0.0,0.0,-0.0,2.0871543082355052e-17
2017-04-14,763001,-0.00019599502,-0.002560820861673704,0,-0.0,0.0,0.0,-0.0,2.0871543082355052e-17
2017-04-17,763001,-0.00057344104,0.0,0,0.0,0.0,0.0,0.0,2.0871543082355052e-17
2017-04-18,763001,0.0012248625,-0.018111749943046058,1,-0.018111749943046058,1.0,0.001,-0.01911174994304606,2.0472651370039568e-17
2017-04-19,763001,-0.00015519245,0.0,0,0.0,1.0,0.001,-0.001,2.045217871866953e-17
2017-04-20,763001,-0.00025527048,-0.007863736460214576,0,-0.0,0.0,0.0,-0.0,2.045217871866953e-17
2017-04-21,763001,0.0013538059,0.028536307264934297,1,0.028536307264934297,1.0,0.001,0.027536307264934296,2.1015356196104165e-17
2017-04-24,763001,-0.00062406133,-0.002560820861673704,0,-0.0,1.0,0.001,-0.001,2.0994340839908062e-17
2017-04-25,763001,-0.0014858833,0.0,0,0.0,0.0,0.0,0.0,2.0994340839908062e-17
2017-04-26,763001,-0.00059620984,0.0,0,0.0,0.0,0.0,0.0,2.0994340839908062e-17
2017-04-27,763001,-0.00061617035,0.0,0,0.0,0.0,0.0,0.0,2.0994340839908062e-17
2017-04-28,763001,-0.00080757216,0.0,0,0.0,0.0,0.0,0.0,2.0994340839908062e-17
2017-05-02,763001,-0.0006093193,-0.0025673955052458097,0,-0.0,0.0,0.0,-0.0,2.0994340839908062e-17
2017-05-03,763001,0.0016346291,-0.02077996849174531,1,-0.02077996849174531,1.0,0.001,-0.02177996849174531,2.05370847579099e-17
2017-05-04,763001,-0.00023189886,0.023347363996991107,0,0.0,1.0,0.001,-0.001,2.0516547673151993e-17
2017-05-05,763001,-0.002012129,-0.0025673955052458097,0,-0.0,0.0,0.0,-0.0,2.0516547673151993e-17
2017-05-08,763001,-0.0015365006,-0.0025740039951728773,0,-0.0,0.0,0.0,-0.0,2.0516547673151993e-17
2017-05-09,763001,-0.0006046539,-0.015584731016698316,0,-0.0,0.0,0.0,-0.0,2.0516547673151993e-17
2017-05-10,763001,3.7467846e-05,-0.005249355886143678,1,-0.005249355886143678,1.0,0.001,-0.006249355886143678,2.038833246518743e-17
2017-05-11,763001,0.0013273265,0.0,1,0.0,0.0,0.0,0.0,2.038833246518743e-17
2017-05-12,763001,-0.003243502,0.02340809089801502,0,0.0,1.0,0.001,-0.001,2.0367944132722243e-17
2017-05-15,763001,0.0012368106,-0.01815873501187118,1,-0.01815873501187118,1.0,0.001,-0.01915873501187118,1.9977720088346823e-17
2017-05-16,763001,-0.0033222844,0.01558473101669833,0,0.0,1.0,0.001,-0.001,1.9957742368258477e-17
2017-05-17,763001,-8.0270605e-05,-0.012970350442627404,0,-0.0,0.0,0.0,-0.0,1.9957742368258477e-17
2017-05-18,763001,-0.0026815706,0.010389703849135868,0,0.0,0.0,0.0,0.0,1.9957742368258477e-17
2017-05-19,763001,-0.0012316069,0.0,0,0.0,0.0,0.0,0.0,1.9957742368258477e-17
2017-05-22,763001,0.0045357714,-0.02883554963988738,1,-0.02883554963988738,1.0,0.001,-0.029835549639887382,1.9362292155130216e-17
2017-05-23,763001,-0.0030465375,0.010582109330537008,0,0.0,1.0,0.001,-0.001,1.9342929862975085e-17
2017-05-24,763001,0.00083905976,-0.02666824708216118,1,-0.02666824708216118,1.0,0.001,-0.02766824708216118,1.8807744900233378e-17
2017-05-25,763001,0.00011579125,0.0,1,0.0,0.0,0.0,0.0,1.8807744900233378e-17
2017-05-26,763001,0.0013895042,,1,,0.0,0.0,,
2017-05-29,763001,-0.00054597313,,0,,1.0,0.001,,
2017-05-30,763001,-0.00040459627,,0,,0.0,0.0,,
2017-05-31,763001,-0.00094125734,,0,,0.0,0.0,,
2017-06-01,763001,-0.0002673535,-0.005494519317640702,0,-0.0,0.0,0.0,-0.0,1.8807744900233378e-17
2017-06-02,763001,0.00063336466,0.0,1,0.0,1.0,0.001,-0.001,1.8788937155333145e-17
2017-06-05,763001,-0.0010425851,0.00549451931764078,0,0.0,1.0,0.001,-0.001,1.8770148218177812e-17
2017-06-06,763001,2.2178037e-06,-0.008253141756720414,1,-0.008253141756720414,1.0,0.001,-0.009253141756720415,1.859646537592036e-17
2017-06-07,763001,0.00089791644,0.0,1,0.0,0.0,0.0,0.0,1.859646537592036e-17
2017-06-08,763001,-0.0013050674,0.0055096558109697,0,0.0,1.0,0.001,-0.001,1.8577868910544438e-17
2017-06-09,763001,0.001191753,-0.008275909303859822,1,-0.008275909303859822,1.0,0.001,-0.009275909303859822,1.8405542283471232e-17
2017-06-12,763001,-7.460102e-05,0.011019395249610698,0,0.0,1.0,0.001,-0.001,1.838713674118776e-17
2017-06-13,763001,-0.0006121182,0.0,0,0.0,0.0,0.0,0.0,1.838713674118776e-17
2017-06-14,763001,-6.725466e-05,-0.011019395249610538,0,-0.0,0.0,0.0,-0.0,1.838713674118776e-17
2017-06-15,763001,-0.0015038671,0.0,0,0.0,0.0,0.0,0.0,1.838713674118776e-17
2017-06-16,763001,0.00030133038,-0.002773926882725208,1,-0.002773926882725208,1.0,0.001,-0.003773926882725208,1.831774503154385e-17
2017-06-19,763001,-0.0012838254,0.011049836186584935,0,0.0,1.0,0.001,-0.001,1.8299427286512306e-17
2017-06-20,763001,-0.0022678375,-0.011049836186584935,0,-0.0,0.0,0.0,-0.0,1.8299427286512306e-17
2017-06-21,763001,-1.475454e-05,-0.01680711831638129,0,-0.0,0.0,0.0,-0.0,1.8299427286512306e-17
2017-06-22,763001,-0.0015828192,-0.00566573753567742,0,-0.0,0.0,0.0,-0.0,1.8299427286512306e-17
2017-06-23,763001,-0.00088227156,-0.005698021114637779,0,-0.0,0.0,0.0,-0.0,1.8299427286512306e-17
2017-06-28,763001,0.00081791944,-0.011494379425735134,1,-0.011494379425735134,1.0,0.001,-0.012494379425735135,1.807078729872097e-17
2017-06-29,763001,-0.0024876643,0.008633147144702875,0,0.0,1.0,0.001,-0.001,1.8052716511422248e-17
2017-06-30,763001,0.00037634204,-0.02612630459222015,1,-0.02612630459222015,1.0,0.001,-0.027126304592220152,1.7563013024616407e-17
2017-07-03,763001,0.0016433559,-0.008862687257845317,1,-0.008862687257845317,0.0,0.0,-0.008862687257845317,1.7407357532873766e-17
2017-07-04,763001,-0.0001012958,0.008862687257845324,0,0.0,1.0,0.001,-0.001,1.7389950175340893e-17
2017-07-05,763001,0.00054658076,-0.008862687257845317,1,-0.008862687257845317,1.0,0.001,-0.009862687257845316,1.7218438535331993e-17
2017-07-06,763001,0.0018048574,-0.005952398527295273,1,-0.005952398527295273,0.0,0.0,-0.005952398527295273,1.7115947527151958e-17
2017-07-07,763001,-0.00089282513,0.011869575555383729,0,0.0,1.0,0.001,-0.001,1.7098831579624806e-17
