SEANCE;CODE_INDICE;LIB_INDICE;INDICE_JOUR    ;INDICE_VEILLE;VARIATION_VEILLE;INDICE_PLUS_HAUT;INDICE_PLUS_BAS
10/11/2025   ;905013    ;BIENS CONSOMMATION;10684.167           ;10622.336           ;0.582               ;10911.710           ;7913.264            
10/11/2025   ;905015    ;AGROALIMENT BOISSO;13222.683           ;13122.858           ;0.761               ;13721.127           ;9640.095            
10/11/2025   ;905016    ;PROD MENAGER SOIN ;3346.374            ;3346.187            ;0.006               ;3368.625            ;2595.754            
10/11/2025   ;905017    ;INDUSTRIES        ;1729.559            ;1745.859            ;-0.934              ;1868.457            ;1729.559            
10/11/2025   ;905018    ;BATIM MATE CONSTRU;729.179             ;731.586             ;-0.329              ;838.631             ;729.179             
10/11/2025   ;905020    ;MATERIAUX DE BASE ;6562.921            ;6553.899            ;0.138               ;7182.744            ;5047.171            
10/11/2025   ;905028    ;TUNINDEX20        ;5692.927            ;5676.315            ;0.293               ;5692.927            ;4334.940            
11/11/2025   ;905001    ;TUNINDEX          ;12820.827           ;12756.576           ;0.504               ;12820.827           ;9852.655            
11/11/2025   ;905002    ;STES FINANCIERES  ;9924.577            ;9874.097            ;0.511               ;9924.577            ;7422.694            
11/11/2025   ;905003    ;BANQUES           ;9246.290            ;9205.226            ;0.446               ;9246.290            ;6882.489            
11/11/2025   ;905004    ;ASSURANCES        ;17787.020           ;17552.788           ;1.334               ;18529.391           ;14456.087           
11/11/2025   ;905005    ;SERVICES FINANCIER;17911.790           ;17815.913           ;0.538               ;17911.790           ;12379.626           
11/11/2025   ;905008    ;SERVICES AUX CONSO;4941.772            ;4934.787            ;0.142               ;4941.772            ;3132.261            
11/11/2025   ;905009    ;DISTRIBUTION      ;7785.740            ;7774.735            ;0.142               ;7785.740            ;4934.863            
11/11/2025   ;905013    ;BIENS CONSOMMATION;10716.799           ;10684.167           ;0.305               ;10911.710           ;7913.264            
11/11/2025   ;905015    ;AGROALIMENT BOISSO;13195.028           ;13222.683           ;-0.209              ;13721.127           ;9640.095            
11/11/2025   ;905016    ;PROD MENAGER SOIN ;3412.594            ;3346.374            ;1.979               ;3412.594            ;2595.754            
11/11/2025   ;905017    ;INDUSTRIES        ;1750.656            ;1729.559            ;1.220               ;1868.457            ;1729.559            
11/11/2025   ;905018    ;BATIM MATE CONSTRU;729.308             ;729.179             ;0.018               ;838.631             ;729.179             
11/11/2025   ;905020    ;MATERIAUX DE BASE ;6589.846            ;6562.921            ;0.410               ;7182.744            ;5047.171            
11/11/2025   ;905028    ;TUNINDEX20        ;5718.107            ;5692.927            ;0.442               ;5718.107            ;4334.940            
12/11/2025   ;905001    ;TUNINDEX          ;12864.147           ;12820.827           ;0.338               ;12864.147           ;9852.655            
12/11/2025   ;905002    ;STES FINANCIERES  ;9986.663            ;9924.577            ;0.626               ;9986.663            ;7422.694            
12/11/2025   ;905003    ;BANQUES           ;9309.544            ;9246.290            ;0.684               ;9309.544            ;6882.489            
12/11/2025   ;905004    ;ASSURANCES        ;17734.758           ;17787.020           ;-0.294              ;18529.391           ;14456.087           
12/11/2025   ;905005    ;SERVICES FINANCIER;18059.284           ;17911.790           ;0.823               ;18059.284           ;12379.626           
12/11/2025   ;905008    ;SERVICES AUX CONSO;4957.357            ;4941.772            ;0.315               ;4957.357            ;3132.261            
12/11/2025   ;905009    ;DISTRIBUTION      ;7810.294            ;7785.740            ;0.315               ;7810.294            ;4934.863            
12/11/2025   ;905013    ;BIENS CONSOMMATION;10706.856           ;10716.799           ;-0.093              ;10911.710           ;7913.264            
12/11/2025   ;905015    ;AGROALIMENT BOISSO;13178.447           ;13195.028           ;-0.126              ;13721.127           ;9640.095            
12/11/2025   ;905016    ;PROD MENAGER SOIN ;3412.999            ;3412.594            ;0.012               ;3412.999            ;2595.754            
12/11/2025   ;905017    ;INDUSTRIES        ;1736.977            ;1750.656            ;-0.781              ;1868.457            ;1729.559            
12/11/2025   ;905018    ;BATIM MATE CONSTRU;728.377             ;729.308             ;-0.128              ;838.631             ;728.377             
12/11/2025   ;905020    ;MATERIAUX DE BASE ;6678.125            ;6589.846            ;1.340               ;7182.744            ;5047.171            
12/11/2025   ;905028    ;TUNINDEX20        ;5739.490            ;5718.107            ;0.374               ;5739.490            ;4334.940            
13/11/2025   ;905001    ;TUNINDEX          ;13046.478           ;12864.147           ;1.417               ;13046.478           ;9852.655            
13/11/2025   ;905002    ;STES FINANCIERES  ;10198.259           ;9986.663            ;2.119               ;10198.259           ;7422.694            
13/11/2025   ;905003    ;BANQUES           ;9534.685            ;9309.544            ;2.418               ;9534.685            ;6882.489            
13/11/2025   ;905004    ;ASSURANCES        ;17730.968           ;17734.758           ;-0.021              ;18529.391           ;14456.087           
13/11/2025   ;905005    ;SERVICES FINANCIER;18068.093           ;18059.284           ;0.049               ;18068.093           ;12379.626           
13/11/2025   ;905008    ;SERVICES AUX CONSO;4954.784            ;4957.357            ;-0.052              ;4957.357            ;3132.261            
13/11/2025   ;905009    ;DISTRIBUTION      ;7806.241            ;7810.294            ;-0.052              ;7810.294            ;4934.863            
13/11/2025   ;905013    ;BIENS CONSOMMATION;10752.597           ;10706.856           ;0.427               ;10911.710           ;7913.264            
13/11/2025   ;905015    ;AGROALIMENT BOISSO;13243.824           ;13178.447           ;0.496               ;13721.127           ;9640.095            
13/11/2025   ;905016    ;PROD MENAGER SOIN ;3420.109            ;3412.999            ;0.208               ;3420.109            ;2595.754            
13/11/2025   ;905017    ;INDUSTRIES        ;1738.705            ;1736.977            ;0.099               ;1868.457            ;1729.559            
13/11/2025   ;905018    ;BATIM MATE CONSTRU;739.954             ;728.377             ;1.589               ;838.631             ;728.377             
13/11/2025   ;905020    ;MATERIAUX DE BASE ;6672.142            ;6678.125            ;-0.090              ;7182.744            ;5047.171            
13/11/2025   ;905028    ;TUNINDEX20        ;5833.332            ;5739.490            ;1.635               ;5833.332            ;4334.940            
14/11/2025   ;905001    ;TUNINDEX          ;13051.691           ;13046.478           ;0.040               ;13051.691           ;9852.655            
14/11/2025   ;905002    ;STES FINANCIERES  ;10226.320           ;10198.259           ;0.275               ;10226.320           ;7422.694            
14/11/2025   ;905003    ;BANQUES           ;9563.044            ;9534.685            ;0.297               ;9563.044            ;6882.489            
14/11/2025   ;905004    ;ASSURANCES        ;17761.947           ;17730.968           ;0.175               ;18529.391           ;14456.087           
14/11/2025   ;905005    ;SERVICES FINANCIER;18076.037           ;18068.093           ;0.044               ;18076.037           ;12379.626           
14/11/2025   ;905008    ;SERVICES AUX CONSO;4933.951            ;4954.784            ;-0.420              ;4957.357            ;3132.261            
14/11/2025   ;905009    ;DISTRIBUTION      ;7773.418            ;7806.241            ;-0.420              ;7810.294            ;4934.863            
14/11/2025   ;905013    ;BIENS CONSOMMATION;10702.464           ;10752.597           ;-0.466              ;10911.710           ;7913.264            
14/11/2025   ;905015    ;AGROALIMENT BOISSO;13179.460           ;13243.824           ;-0.486              ;13721.127           ;9640.095            
14/11/2025   ;905016    ;PROD MENAGER SOIN ;3406.316            ;3420.109            ;-0.403              ;3420.109            ;2595.754            
14/11/2025   ;905017    ;INDUSTRIES        ;1737.310            ;1738.705            ;-0.080              ;1868.457            ;1729.559            
14/11/2025   ;905018    ;BATIM MATE CONSTRU;743.817             ;739.954             ;0.522               ;838.631             ;728.377             
14/11/2025   ;905020    ;MATERIAUX DE BASE ;6658.534            ;6672.142            ;-0.204              ;7182.744            ;5047.171            
14/11/2025   ;905028    ;TUNINDEX20        ;5836.163            ;5833.332            ;0.049               ;5836.163            ;4334.940            
17/11/2025   ;905001    ;TUNINDEX          ;13108.321           ;13051.691           ;0.434               ;13108.321           ;9852.655            
17/11/2025   ;905002    ;STES FINANCIERES  ;10303.650           ;10226.320           ;0.756               ;10303.650           ;7422.694            
17/11/2025   ;905003    ;BANQUES           ;9651.077            ;9563.044            ;0.921               ;9651.077            ;6882.489            
17/11/2025   ;905004    ;ASSURANCES        ;17569.448           ;17761.947           ;-1.084              ;18529.391           ;14456.087           
17/11/2025   ;905005    ;SERVICES FINANCIER;18137.646           ;18076.037           ;0.341               ;18137.646           ;12379.626           
17/11/2025   ;905008    ;SERVICES AUX CONSO;4970.984            ;4933.951            ;0.751               ;4970.984            ;3132.261            
17/11/2025   ;905009    ;DISTRIBUTION      ;7831.764            ;7773.418            ;0.751               ;7831.764            ;4934.863            
17/11/2025   ;905013    ;BIENS CONSOMMATION;10686.681           ;10702.464           ;-0.147              ;10911.710           ;7913.264            
17/11/2025   ;905015    ;AGROALIMENT BOISSO;13163.102           ;13179.460           ;-0.124              ;13721.127           ;9640.095            
17/11/2025   ;905016    ;PROD MENAGER SOIN ;3398.759            ;3406.316            ;-0.222              ;3420.109            ;2595.754            
17/11/2025   ;905017    ;INDUSTRIES        ;1728.286            ;1737.310            ;-0.519              ;1868.457            ;1728.286            
17/11/2025   ;905018    ;BATIM MATE CONSTRU;737.118             ;743.817             ;-0.901              ;838.631             ;728.377             
17/11/2025   ;905020    ;MATERIAUX DE BASE ;6641.880            ;6658.534            ;-0.250              ;7182.744            ;5047.171            
17/11/2025   ;905028    ;TUNINDEX20        ;5864.798            ;5836.163            ;0.491               ;5864.798            ;4334.940            
18/11/2025   ;905001    ;TUNINDEX          ;13140.570           ;13108.321           ;0.246               ;13140.570           ;9852.655            
18/11/2025   ;905002    ;STES FINANCIERES  ;10341.675           ;10303.650           ;0.369               ;10341.675           ;7422.694            
18/11/2025   ;905003    ;BANQUES           ;9681.799            ;9651.077            ;0.318               ;9681.799            ;6882.489            
18/11/2025   ;905004    ;ASSURANCES        ;17762.170           ;17569.448           ;1.097               ;18529.391           ;14456.087           
18/11/2025   ;905005    ;SERVICES FINANCIER;18196.600           ;18137.646           ;0.325               ;18196.600           ;12379.626           
18/11/2025   ;905008    ;SERVICES AUX CONSO;4957.888            ;4970.984            ;-0.263              ;4970.984            ;3132.261            
18/11/2025   ;905009    ;DISTRIBUTION      ;7811.131            ;7831.764            ;-0.263              ;7831.764            ;4934.863            
18/11/2025   ;905013    ;BIENS CONSOMMATION;10718.881           ;10686.681           ;0.301               ;10911.710           ;7913.264            
18/11/2025   ;905015    ;AGROALIMENT BOISSO;13211.392           ;13163.102           ;0.367               ;13721.127           ;9640.095            
18/11/2025   ;905016    ;PROD MENAGER SOIN ;3401.898            ;3398.759            ;0.092               ;3420.109            ;2595.754            
18/11/2025   ;905017    ;INDUSTRIES        ;1721.778            ;1728.286            ;-0.377              ;1868.457            ;1721.778            
18/11/2025   ;905018    ;BATIM MATE CONSTRU;734.793             ;737.118             ;-0.315              ;838.631             ;728.377             
18/11/2025   ;905020    ;MATERIAUX DE BASE ;6598.661            ;6641.880            ;-0.651              ;7182.744            ;5047.171            
18/11/2025   ;905028    ;TUNINDEX20        ;5878.407            ;5864.798            ;0.232               ;5878.407            ;4334.940            
19/11/2025   ;905001    ;TUNINDEX          ;13152.973           ;13140.570           ;0.094               ;13152.973           ;9852.655            
19/11/2025   ;905002    ;STES FINANCIERES  ;10356.151           ;10341.675           ;0.140               ;10356.151           ;7422.694            
19/11/2025   ;905003    ;BANQUES           ;9698.630            ;9681.799            ;0.174               ;9698.630            ;6882.489            
19/11/2025   ;905004    ;ASSURANCES        ;17694.039           ;17762.170           ;-0.384              ;18529.391           ;14456.087           
19/11/2025   ;905005    ;SERVICES FINANCIER;18236.203           ;18196.600           ;0.218               ;18236.203           ;12379.626           
19/11/2025   ;905008    ;SERVICES AUX CONSO;4954.618            ;4957.888            ;-0.066              ;4970.984            ;3132.261            
19/11/2025   ;905009    ;DISTRIBUTION      ;7805.980            ;7811.131            ;-0.066              ;7831.764            ;4934.863            
19/11/2025   ;905013    ;BIENS CONSOMMATION;10746.352           ;10718.881           ;0.256               ;10911.710           ;7913.264            
19/11/2025   ;905015    ;AGROALIMENT BOISSO;13236.020           ;13211.392           ;0.186               ;13721.127           ;9640.095            
19/11/2025   ;905016    ;PROD MENAGER SOIN ;3418.214            ;3401.898            ;0.480               ;3420.109            ;2595.754            
19/11/2025   ;905017    ;INDUSTRIES        ;1713.377            ;1721.778            ;-0.488              ;1868.457            ;1713.377            
19/11/2025   ;905018    ;BATIM MATE CONSTRU;735.014             ;734.793             ;0.030               ;838.631             ;728.377             
19/11/2025   ;905020    ;MATERIAUX DE BASE ;6537.447            ;6598.661            ;-0.928              ;7182.744            ;5047.171            
19/11/2025   ;905028    ;TUNINDEX20        ;5881.237            ;5878.407            ;0.048               ;5881.237            ;4334.940            
20/11/2025   ;905001    ;TUNINDEX          ;13193.114           ;13152.973           ;0.305               ;13193.114           ;9852.655            
20/11/2025   ;905002    ;STES FINANCIERES  ;10395.622           ;10356.151           ;0.381               ;10395.622           ;7422.694            
20/11/2025   ;905003    ;BANQUES           ;9740.104            ;9698.630            ;0.428               ;9740.104            ;6882.489            
20/11/2025   ;905004    ;ASSURANCES        ;17705.215           ;17694.039           ;0.063               ;18529.391           ;14456.087           
20/11/2025   ;905005    ;SERVICES FINANCIER;18239.167           ;18236.203           ;0.016               ;18239.167           ;12379.626           
20/11/2025   ;905008    ;SERVICES AUX CONSO;4952.358            ;4954.618            ;-0.046              ;4970.984            ;3132.261            
20/11/2025   ;905009    ;DISTRIBUTION      ;7802.419            ;7805.980            ;-0.046              ;7831.764            ;4934.863            
20/11/2025   ;905013    ;BIENS CONSOMMATION;10777.685           ;10746.352           ;0.292               ;10911.710           ;7913.264            
20/11/2025   ;905015    ;AGROALIMENT BOISSO;13269.837           ;13236.020           ;0.255               ;13721.127           ;9640.095            
20/11/2025   ;905016    ;PROD MENAGER SOIN ;3432.111            ;3418.214            ;0.407               ;3432.111            ;2595.754            
20/11/2025   ;905017    ;INDUSTRIES        ;1711.077            ;1713.377            ;-0.134              ;1868.457            ;1711.077            
20/11/2025   ;905018    ;BATIM MATE CONSTRU;731.587             ;735.014             ;-0.466              ;838.631             ;728.377             
20/11/2025   ;905020    ;MATERIAUX DE BASE ;6548.132            ;6537.447            ;0.163               ;7182.744            ;5047.171            
20/11/2025   ;905028    ;TUNINDEX20        ;5899.400            ;5881.237            ;0.309               ;5899.400            ;4334.940            
21/11/2025   ;905001    ;TUNINDEX          ;13262.036           ;13193.114           ;0.522               ;13262.036           ;9852.655            
21/11/2025   ;905002    ;STES FINANCIERES  ;10458.744           ;10395.622           ;0.607               ;10458.744           ;7422.694            
21/11/2025   ;905003    ;BANQUES           ;9809.224            ;9740.104            ;0.710               ;9809.224            ;6882.489            
21/11/2025   ;905004    ;ASSURANCES        ;17698.423           ;17705.215           ;-0.038              ;18529.391           ;14456.087           
21/11/2025   ;905005    ;SERVICES FINANCIER;18190.382           ;18239.167           ;-0.267              ;18239.167           ;12379.626           
21/11/2025   ;905008    ;SERVICES AUX CONSO;4940.713            ;4952.358            ;-0.235              ;4970.984            ;3132.261            
21/11/2025   ;905009    ;DISTRIBUTION      ;7784.073            ;7802.419            ;-0.235              ;7831.764            ;4934.863            
21/11/2025   ;905013    ;BIENS CONSOMMATION;10828.397           ;10777.685           ;0.471               ;10911.710           ;7913.264            
21/11/2025   ;905015    ;AGROALIMENT BOISSO;13315.037           ;13269.837           ;0.341               ;13721.127           ;9640.095            
21/11/2025   ;905016    ;PROD MENAGER SOIN ;3462.447            ;3432.111            ;0.884               ;3462.447            ;2595.754            
21/11/2025   ;905017    ;INDUSTRIES        ;1722.369            ;1711.077            ;0.660               ;1868.457            ;1711.077            
21/11/2025   ;905018    ;BATIM MATE CONSTRU;740.261             ;731.587             ;1.186               ;838.631             ;728.377             
21/11/2025   ;905020    ;MATERIAUX DE BASE ;6521.072            ;6548.132            ;-0.413              ;7182.744            ;5047.171            
21/11/2025   ;905028    ;TUNINDEX20        ;5935.849            ;5899.400            ;0.618               ;5935.849            ;4334.940            
24/11/2025   ;905001    ;TUNINDEX          ;13231.087           ;13262.036           ;-0.233              ;13262.036           ;9852.655            
24/11/2025   ;905002    ;STES FINANCIERES  ;10407.589           ;10458.744           ;-0.489              ;10458.744           ;7422.694            
24/11/2025   ;905003    ;BANQUES           ;9756.925            ;9809.224            ;-0.533              ;9809.224            ;6882.489            
24/11/2025   ;905004    ;ASSURANCES        ;17553.573           ;17698.423           ;-0.818              ;18529.391           ;14456.087           
24/11/2025   ;905005    ;SERVICES FINANCIER;18299.925           ;18190.382           ;0.602               ;18299.925           ;12379.626           
24/11/2025   ;905008    ;SERVICES AUX CONSO;4939.282            ;4940.713            ;-0.029              ;4970.984            ;3132.261            
24/11/2025   ;905009    ;DISTRIBUTION      ;7781.817            ;7784.073            ;-0.029              ;7831.764            ;4934.863            
24/11/2025   ;905013    ;BIENS CONSOMMATION;10846.643           ;10828.397           ;0.168               ;10911.710           ;7913.264            
24/11/2025   ;905015    ;AGROALIMENT BOISSO;13345.001           ;13315.037           ;0.225               ;13721.127           ;9640.095            
24/11/2025   ;905016    ;PROD MENAGER SOIN ;3462.086            ;3462.447            ;-0.010              ;3462.447            ;2595.754            
24/11/2025   ;905017    ;INDUSTRIES        ;1732.009            ;1722.369            ;0.560               ;1868.457            ;1711.077            
24/11/2025   ;905018    ;BATIM MATE CONSTRU;728.166             ;740.261             ;-1.634              ;838.631             ;728.166             
24/11/2025   ;905020    ;MATERIAUX DE BASE ;6548.910            ;6521.072            ;0.427               ;7182.744            ;5047.171            
24/11/2025   ;905028    ;TUNINDEX20        ;5923.708            ;5935.849            ;-0.205              ;5935.849            ;4334.940            
25/11/2025   ;905001    ;TUNINDEX          ;13211.660           ;13231.087           ;-0.147              ;13262.036           ;9852.655            
25/11/2025   ;905002    ;STES FINANCIERES  ;10374.398           ;10407.589           ;-0.319              ;10458.744           ;7422.694            
25/11/2025   ;905003    ;BANQUES           ;9715.316            ;9756.925            ;-0.426              ;9809.224            ;6882.489            
25/11/2025   ;905004    ;ASSURANCES        ;17650.874           ;17553.573           ;0.554               ;18529.391           ;14456.087           
25/11/2025   ;905005    ;SERVICES FINANCIER;18369.609           ;18299.925           ;0.381               ;18369.609           ;12379.626           
25/11/2025   ;905008    ;SERVICES AUX CONSO;4921.360            ;4939.282            ;-0.363              ;4970.984            ;3132.261            
25/11/2025   ;905009    ;DISTRIBUTION      ;7753.581            ;7781.817            ;-0.363              ;7831.764            ;4934.863            
25/11/2025   ;905013    ;BIENS CONSOMMATION;10861.102           ;10846.643           ;0.133               ;10911.710           ;7913.264            
25/11/2025   ;905015    ;AGROALIMENT BOISSO;13366.209           ;13345.001           ;0.159               ;13721.127           ;9640.095            
25/11/2025   ;905016    ;PROD MENAGER SOIN ;3463.888            ;3462.086            ;0.052               ;3463.888            ;2595.754            
25/11/2025   ;905017    ;INDUSTRIES        ;1737.585            ;1732.009            ;0.322               ;1868.457            ;1711.077            
25/11/2025   ;905018    ;BATIM MATE CONSTRU;734.804             ;728.166             ;0.912               ;838.631             ;728.166             
25/11/2025   ;905020    ;MATERIAUX DE BASE ;6575.977            ;6548.910            ;0.413               ;7182.744            ;5047.171            
25/11/2025   ;905028    ;TUNINDEX20        ;5907.199            ;5923.708            ;-0.279              ;5935.849            ;4334.940            
26/11/2025   ;905001    ;TUNINDEX          ;13141.578           ;13211.660           ;-0.530              ;13262.036           ;9852.655            
26/11/2025   ;905002    ;STES FINANCIERES  ;10313.328           ;10374.398           ;-0.589              ;10458.744           ;7422.694            
26/11/2025   ;905003    ;BANQUES           ;9646.712            ;9715.316            ;-0.706              ;9809.224            ;6882.489            
26/11/2025   ;905004    ;ASSURANCES        ;17794.584           ;17650.874           ;0.814               ;18529.391           ;14456.087           
26/11/2025   ;905005    ;SERVICES FINANCIER;18303.602           ;18369.609           ;-0.359              ;18369.609           ;12379.626           
26/11/2025   ;905008    ;SERVICES AUX CONSO;4916.331            ;4921.360            ;-0.102              ;4970.984            ;3132.261            
26/11/2025   ;905009    ;DISTRIBUTION      ;7745.659            ;7753.581            ;-0.102              ;7831.764            ;4934.863            
26/11/2025   ;905013    ;BIENS CONSOMMATION;10817.228           ;10861.102           ;-0.404              ;10911.710           ;7913.264            
26/11/2025   ;905015    ;AGROALIMENT BOISSO;13311.994           ;13366.209           ;-0.406              ;13721.127           ;9640.095            
26/11/2025   ;905016    ;PROD MENAGER SOIN ;3450.077            ;3463.888            ;-0.399              ;3463.888            ;2595.754            
26/11/2025   ;905017    ;INDUSTRIES        ;1731.149            ;1737.585            ;-0.370              ;1868.457            ;1711.077            
26/11/2025   ;905018    ;BATIM MATE CONSTRU;735.379             ;734.804             ;0.078               ;838.631             ;728.166             
26/11/2025   ;905020    ;MATERIAUX DE BASE ;6483.008            ;6575.977            ;-1.414              ;7182.744            ;5047.171            
26/11/2025   ;905028    ;TUNINDEX20        ;5862.302            ;5907.199            ;-0.760              ;5935.849            ;4334.940            
27/11/2025   ;905001    ;TUNINDEX          ;13119.902           ;13141.578           ;-0.165              ;13262.036           ;9852.655            
27/11/2025   ;905002    ;STES FINANCIERES  ;10296.456           ;10313.328           ;-0.164              ;10458.744           ;7422.694            
27/11/2025   ;905003    ;BANQUES           ;9632.112            ;9646.712            ;-0.151              ;9809.224            ;6882.489            
27/11/2025   ;905004    ;ASSURANCES        ;17719.463           ;17794.584           ;-0.422              ;18529.391           ;14456.087           
27/11/2025   ;905005    ;SERVICES FINANCIER;18293.766           ;18303.602           ;-0.054              ;18369.609           ;12379.626           
27/11/2025   ;905008    ;SERVICES AUX CONSO;4922.583            ;4916.331            ;0.127               ;4970.984            ;3132.261            
27/11/2025   ;905009    ;DISTRIBUTION      ;7755.508            ;7745.659            ;0.127               ;7831.764            ;4934.863            
27/11/2025   ;905013    ;BIENS CONSOMMATION;10801.341           ;10817.228           ;-0.147              ;10911.710           ;7913.264            
27/11/2025   ;905015    ;AGROALIMENT BOISSO;13296.019           ;13311.994           ;-0.120              ;13721.127           ;9640.095            
27/11/2025   ;905016    ;PROD MENAGER SOIN ;3442.066            ;3450.077            ;-0.232              ;3463.888            ;2595.754            
27/11/2025   ;905017    ;INDUSTRIES        ;1727.547            ;1731.149            ;-0.208              ;1868.457            ;1711.077            
27/11/2025   ;905018    ;BATIM MATE CONSTRU;733.610             ;735.379             ;-0.241              ;838.631             ;728.166             
27/11/2025   ;905020    ;MATERIAUX DE BASE ;6482.349            ;6483.008            ;-0.010              ;7182.744            ;5047.171            
27/11/2025   ;905028    ;TUNINDEX20        ;5853.577            ;5862.302            ;-0.149              ;5935.849            ;4334.940            
28/11/2025   ;905001    ;TUNINDEX          ;13171.347           ;13119.902           ;0.392               ;13262.036           ;9852.655            
28/11/2025   ;905002    ;STES FINANCIERES  ;10345.698           ;10296.456           ;0.478               ;10458.744           ;7422.694            
28/11/2025   ;905003    ;BANQUES           ;9674.455            ;9632.112            ;0.440               ;9809.224            ;6882.489            
28/11/2025   ;905004    ;ASSURANCES        ;17985.707           ;17719.463           ;1.503               ;18529.391           ;14456.087           
28/11/2025   ;905005    ;SERVICES FINANCIER;18274.012           ;18293.766           ;-0.108              ;18369.609           ;12379.626           
28/11/2025   ;905008    ;SERVICES AUX CONSO;4910.651            ;4922.583            ;-0.242              ;4970.984            ;3132.261            
28/11/2025   ;905009    ;DISTRIBUTION      ;7736.710            ;7755.508            ;-0.242              ;7831.764            ;4934.863            
28/11/2025   ;905013    ;BIENS CONSOMMATION;10833.082           ;10801.341           ;0.294               ;10911.710           ;7913.264            
28/11/2025   ;905015    ;AGROALIMENT BOISSO;13317.971           ;13296.019           ;0.165               ;13721.127           ;9640.095            
28/11/2025   ;905016    ;PROD MENAGER SOIN ;3466.272            ;3442.066            ;0.703               ;3466.272            ;2595.754            
28/11/2025   ;905017    ;INDUSTRIES        ;1735.216            ;1727.547            ;0.444               ;1868.457            ;1711.077            
28/11/2025   ;905018    ;BATIM MATE CONSTRU;737.903             ;733.610             ;0.585               ;838.631             ;728.166             
28/11/2025   ;905020    ;MATERIAUX DE BASE ;6448.797            ;6482.349            ;-0.518              ;7182.744            ;5047.171            
28/11/2025   ;905028    ;TUNINDEX20        ;5880.369            ;5853.577            ;0.458               ;5935.849            ;4334.940            
01/12/2025   ;905001    ;TUNINDEX          ;13177.237           ;13171.347           ;0.045               ;13262.036           ;9852.655            
01/12/2025   ;905002    ;STES FINANCIERES  ;10344.759           ;10345.698           ;-0.009              ;10458.744           ;7422.694            
01/12/2025   ;905003    ;BANQUES           ;9661.700            ;9674.455            ;-0.132              ;9809.224            ;6882.489            
01/12/2025   ;905004    ;ASSURANCES        ;18264.065           ;17985.707           ;1.548               ;18529.391           ;14456.087           
01/12/2025   ;905005    ;SERVICES FINANCIER;18289.389           ;18274.012           ;0.084               ;18369.609           ;12379.626           
01/12/2025   ;905008    ;SERVICES AUX CONSO;4922.103            ;4910.651            ;0.233               ;4970.984            ;3132.261            
01/12/2025   ;905009    ;DISTRIBUTION      ;7754.753            ;7736.710            ;0.233               ;7831.764            ;4934.863            
01/12/2025   ;905013    ;BIENS CONSOMMATION;10840.534           ;10833.082           ;0.069               ;10911.710           ;7913.264            
01/12/2025   ;905015    ;AGROALIMENT BOISSO;13325.531           ;13317.971           ;0.057               ;13721.127           ;9640.095            
01/12/2025   ;905016    ;PROD MENAGER SOIN ;3469.974            ;3466.272            ;0.107               ;3469.974            ;2595.754            
01/12/2025   ;905017    ;INDUSTRIES        ;1739.826            ;1735.216            ;0.266               ;1868.457            ;1711.077            
01/12/2025   ;905018    ;BATIM MATE CONSTRU;741.487             ;737.903             ;0.486               ;838.631             ;728.166             
01/12/2025   ;905020    ;MATERIAUX DE BASE ;6474.472            ;6448.797            ;0.398               ;7182.744            ;5047.171            
01/12/2025   ;905028    ;TUNINDEX20        ;5875.085            ;5880.369            ;-0.090              ;5935.849            ;4334.940            
02/12/2025   ;905001    ;TUNINDEX          ;13188.185           ;13177.237           ;0.083               ;13262.036           ;9852.655            
02/12/2025   ;905002    ;STES FINANCIERES  ;10347.102           ;10344.759           ;0.023               ;10458.744           ;7422.694            
02/12/2025   ;905003    ;BANQUES           ;9662.132            ;9661.700            ;0.004               ;9809.224            ;6882.489            
02/12/2025   ;905004    ;ASSURANCES        ;18290.150           ;18264.065           ;0.143               ;18529.391           ;14456.087           
02/12/2025   ;905005    ;SERVICES FINANCIER;18319.400           ;18289.389           ;0.164               ;18369.609           ;12379.626           
02/12/2025   ;905008    ;SERVICES AUX CONSO;4909.550            ;4922.103            ;-0.255              ;4970.984            ;3132.261            
02/12/2025   ;905009    ;DISTRIBUTION      ;7734.975            ;7754.753            ;-0.255              ;7831.764            ;4934.863            
02/12/2025   ;905013    ;BIENS CONSOMMATION;10884.709           ;10840.534           ;0.408               ;10911.710           ;7913.264            
02/12/2025   ;905015    ;AGROALIMENT BOISSO;13378.627           ;13325.531           ;0.398               ;13721.127           ;9640.095            
02/12/2025   ;905016    ;PROD MENAGER SOIN ;3485.107            ;3469.974            ;0.436               ;3485.107            ;2595.754            
02/12/2025   ;905017    ;INDUSTRIES        ;1739.244            ;1739.826            ;-0.033              ;1868.457            ;1711.077            
02/12/2025   ;905018    ;BATIM MATE CONSTRU;742.930             ;741.487             ;0.195               ;838.631             ;728.166             
02/12/2025   ;905020    ;MATERIAUX DE BASE ;6410.128            ;6474.472            ;-0.994              ;7182.744            ;5047.171            
02/12/2025   ;905028    ;TUNINDEX20        ;5870.598            ;5875.085            ;-0.076              ;5935.849            ;4334.940            
03/12/2025   ;905001    ;TUNINDEX          ;13200.600           ;13188.185           ;0.094               ;13262.036           ;9852.655            
03/12/2025   ;905002    ;STES FINANCIERES  ;10344.573           ;10347.102           ;-0.024              ;10458.744           ;7422.694            
03/12/2025   ;905003    ;BANQUES           ;9662.153            ;9662.132            ;0.000               ;9809.224            ;6882.489            
03/12/2025   ;905004    ;ASSURANCES        ;18142.549           ;18290.150           ;-0.807              ;18529.391           ;14456.087           
